screen_id,screen_name,orientation,screen_width,screen_height,audience_id,ad_unit_id,venue_id,venue_name,venue_street,venue_city,venue_zip,venue_latitude,venue_longitude,dma_code,open_time,close_time
b01e62b3-a250-40a6-99dc-785a527588d3,Gardner Main TV,Landscape,1920,1080,,,1b3485ab-6eeb-418e-aa9e-521699a52122,Gardner Veteran's Arena,45 Veterans Drive,Garnder,,42.5803159,-71.9907991,,6:00 AM,1:00 AM
04488196-c3cf-4af5-a00f-290f8ad5773e,Gardner Menu Left,Landscape,1920,1080,,,1b3485ab-6eeb-418e-aa9e-521699a52122,Gardner Veteran's Arena,45 Veterans Drive,Garnder,,42.5803159,-71.9907991,,6:00 AM,1:00 AM
4da47ef7-ea93-4e1f-ba36-29be341eb3a6,Gardner Portrait Left ,Portrait,1080,1920,,,1b3485ab-6eeb-418e-aa9e-521699a52122,Gardner Veteran's Arena,45 Veterans Drive,Garnder,,42.5803159,-71.9907991,,6:00 AM,1:00 AM
12e79a64-bf12-491d-8111-b645c6e05289,Gardner Portrait Right,Portrait,1080,1920,,,1b3485ab-6eeb-418e-aa9e-521699a52122,Gardner Veteran's Arena,45 Veterans Drive,Garnder,,42.5803159,-71.9907991,,6:00 AM,1:00 AM
ff89624a-fbfa-4917-88b8-153edfeba35b,Gardner Rental,Portrait,1080,1920,,,1b3485ab-6eeb-418e-aa9e-521699a52122,Gardner Veteran's Arena,45 Veterans Drive,Garnder,,42.5803159,-71.9907991,,6:00 AM,1:00 AM
c5025923-f004-4c16-97e9-46e863e920c4,Gardner Snack Bar Right,Landscape,1920,1080,,,1b3485ab-6eeb-418e-aa9e-521699a52122,Gardner Veteran's Arena,45 Veterans Drive,Garnder,,42.5803159,-71.9907991,,6:00 AM,1:00 AM
08c21006-9478-471b-95b1-745147415999,HQ - Group Fitness,Landscape,1920,1080,,,9080ee31-aad4-4ce4-bb84-4edbe60c89a7,HealthQuest,310 New Jersey 31,Flemington,,40.5383458,-74.8554019,,6:00 AM,12:00 AM
1b12c57f-6dab-4668-9ead-fceb6d521395,HQ - Stairs,Landscape,1920,1080,,,9080ee31-aad4-4ce4-bb84-4edbe60c89a7,HealthQuest,310 New Jersey 31,Flemington,,40.5383458,-74.8554019,,6:00 AM,12:00 AM
f8244983-277d-4638-be32-6a98b54b85bf,HQ - Trainer Wall,Landscape,1920,1080,,,9080ee31-aad4-4ce4-bb84-4edbe60c89a7,HealthQuest,310 New Jersey 31,Flemington,,40.5383458,-74.8554019,,6:00 AM,12:00 AM
3a0cf21f-8721-4d10-80ac-518ddb7cc15b,HQ - Water Fountains (New),Landscape,1920,1080,,,9080ee31-aad4-4ce4-bb84-4edbe60c89a7,HealthQuest,310 New Jersey 31,Flemington,,40.5383458,-74.8554019,,6:00 AM,12:00 AM
